case_id,activity,timestamp,resource,lifecycle
case-10863,T02 Check confirmation of receipt,2012-01-06T17:13:03.650+01:00,Resource20,complete
case-10863,T04 Determine confirmation of receipt,2012-01-06T17:13:26.748+01:00,Resource20,complete
case-10863,T05 Print and send confirmation of receipt,2012-01-06T17:13:47.123+01:00,Resource20,complete
case-10863,T06 Determine necessity of stop advice,2012-01-09T10:01:58.448+01:00,Resource20,complete
case-10863,T10 Determine necessity to stop indication,2012-01-09T10:02:31.647+01:00,Resource20,complete
case-10864,Confirmation of receipt,2011-12-16T12:08:04.183+01:00,Resource03,complete
case-10864,T02 Check confirmation of receipt,2012-01-12T15:42:20.138+01:00,Resource14,complete
case-10864,T04 Determine confirmation of receipt,2012-01-12T15:46:21.518+01:00,Resource14,complete
case-10864,T05 Print and send confirmation of receipt,2012-01-12T15:47:07.049+01:00,Resource14,complete
case-10864,T06 Determine necessity of stop advice,2012-01-12T15:47:44.589+01:00,Resource14,complete
case-10864,T10 Determine necessity to stop indication,2012-01-12T15:48:18.252+01:00,Resource14,complete
case-10890,Confirmation of receipt,2012-01-10T15:22:52.336+01:00,Resource18,complete
case-10890,T02 Check confirmation of receipt,2012-01-10T15:23:38.942+01:00,Resource18,complete
case-10890,T04 Determine confirmation of receipt,2012-01-10T15:24:44.401+01:00,Resource18,complete
case-10890,T05 Print and send confirmation of receipt,2012-01-10T15:25:19.302+01:00,Resource18,complete
case-10890,T06 Determine necessity of stop advice,2012-01-10T15:54:53.704+01:00,Resource18,complete
case-10890,T10 Determine necessity to stop indication,2012-01-10T15:55:30.283+01:00,Resource18,complete
case-10892,Confirmation of receipt,2011-12-21T08:41:50.337+01:00,Resource16,complete
case-10892,T02 Check confirmation of receipt,2011-12-21T08:42:49.661+01:00,Resource16,complete
case-10892,T04 Determine confirmation of receipt,2011-12-21T08:44:56.141+01:00,Resource16,complete
case-10892,T05 Print and send confirmation of receipt,2011-12-21T08:51:22.982+01:00,Resource16,complete
case-10892,T06 Determine necessity of stop advice,2011-12-21T08:52:15.331+01:00,Resource16,complete
case-10892,T10 Determine necessity to stop indication,2011-12-21T08:53:08.141+01:00,Resource16,complete
case-10918,Confirmation of receipt,2012-01-23T10:23:25.017+01:00,Resource42,complete
case-10929,Confirmation of receipt,2011-12-19T15:34:47.491+01:00,Resource28,complete
case-10929,T02 Check confirmation of receipt,2011-12-19T15:37:28.906+01:00,Resource28,complete
case-10929,T06 Determine necessity of stop advice,2011-12-19T15:38:21.935+01:00,Resource28,complete
case-10929,T10 Determine necessity to stop indication,2011-12-19T15:39:29.045+01:00,Resource28,complete
case-10929,T04 Determine confirmation of receipt,2012-01-16T13:17:48.717+01:00,Resource28,complete
case-10929,T05 Print and send confirmation of receipt,2012-01-16T13:18:38.578+01:00,Resource28,complete
case-10946,Confirmation of receipt,2012-01-03T10:04:36.517+01:00,Resource05,complete
case-10946,T02 Check confirmation of receipt,2012-01-03T10:05:52.122+01:00,Resource05,complete
case-10946,T04 Determine confirmation of receipt,2012-01-03T10:06:40.471+01:00,Resource05,complete
case-10946,T05 Print and send confirmation of receipt,2012-01-03T10:07:09.781+01:00,Resource05,complete
case-10946,T06 Determine necessity of stop advice,2012-01-03T10:09:42.388+01:00,Resource05,complete
case-10946,T10 Determine necessity to stop indication,2012-01-03T10:10:27.621+01:00,Resource05,complete
case-10948,Confirmation of receipt,2011-12-21T10:24:17.770+01:00,Resource16,complete
case-10948,T02 Check confirmation of receipt,2011-12-21T10:25:05.167+01:00,Resource16,complete
case-10948,T04 Determine confirmation of receipt,2011-12-21T10:25:34.019+01:00,Resource16,complete
case-10948,T05 Print and send confirmation of receipt,2011-12-21T10:25:58.710+01:00,Resource16,complete
case-10948,T06 Determine necessity of stop advice,2011-12-21T10:26:32.902+01:00,Resource16,complete
case-10948,T10 Determine necessity to stop indication,2011-12-21T10:27:41.001+01:00,Resource16,complete
case-10950,Confirmation of receipt,2011-12-20T10:22:12.713+01:00,Resource14,complete
case-10950,T02 Check confirmation of receipt,2011-12-20T10:29:17.765+01:00,Resource14,complete
case-10950,T04 Determine confirmation of receipt,2011-12-20T11:03:39.353+01:00,Resource14,complete
case-10950,T05 Print and send confirmation of receipt,2011-12-20T11:04:13.923+01:00,Resource14,complete
case-10950,T06 Determine necessity of stop advice,2011-12-20T11:08:02.697+01:00,Resource14,complete
case-10950,T10 Determine necessity to stop indication,2011-12-20T11:11:21.148+01:00,Resource14,complete
case-10951,Confirmation of receipt,2012-01-05T10:24:58.463+01:00,Resource13,complete
case-10951,T06 Determine necessity of stop advice,2012-01-05T10:32:39.507+01:00,Resource13,complete
case-10951,T02 Check confirmation of receipt,2012-01-05T10:33:36.161+01:00,Resource13,complete
case-10951,T04 Determine confirmation of receipt,2012-01-05T10:34:29.305+01:00,Resource13,complete
case-10951,T05 Print and send confirmation of receipt,2012-01-05T10:36:25.145+01:00,Resource13,complete
case-10951,T10 Determine necessity to stop indication,2012-01-05T10:36:53.293+01:00,Resource13,complete
case-10971,Confirmation of receipt,2012-01-10T13:16:23.523+01:00,Resource13,complete
case-10971,T02 Check confirmation of receipt,2012-01-10T13:19:00.861+01:00,Resource13,complete
case-10971,T04 Determine confirmation of receipt,2012-01-10T13:21:13.637+01:00,Resource13,complete
case-10971,T06 Determine necessity of stop advice,2012-01-10T13:21:56.885+01:00,Resource13,complete
case-10971,T05 Print and send confirmation of receipt,2012-01-10T13:23:49.193+01:00,Resource13,complete
case-10971,T10 Determine necessity to stop indication,2012-01-10T13:26:48.822+01:00,Resource13,complete
case-11006,Confirmation of receipt,2011-12-28T15:36:23.336+01:00,Resource01,complete
case-11006,T02 Check confirmation of receipt,2011-12-28T15:36:51.757+01:00,Resource01,complete
case-11006,T04 Determine confirmation of receipt,2011-12-28T15:37:17.275+01:00,Resource01,complete
case-11006,T05 Print and send confirmation of receipt,2011-12-28T15:38:14.575+01:00,Resource01,complete
case-11006,T06 Determine necessity of stop advice,2011-12-28T15:39:34.441+01:00,Resource01,complete
case-11006,T10 Determine necessity to stop indication,2011-12-28T15:44:34.115+01:00,Resource01,complete
case-11007,Confirmation of receipt,2012-01-03T16:02:18.024+01:00,Resource05,complete
case-11007,T02 Check confirmation of receipt,2012-01-05T08:40:10.511+01:00,Resource05,complete
case-11007,T04 Determine confirmation of receipt,2012-01-05T08:45:59.214+01:00,Resource05,complete
case-11007,T05 Print and send confirmation of receipt,2012-01-05T09:49:38.861+01:00,Resource05,complete
case-11007,T06 Determine necessity of stop advice,2012-01-05T09:51:36.497+01:00,Resource05,complete
case-11007,T10 Determine necessity to stop indication,2012-01-05T09:52:53.749+01:00,Resource05,complete
case-11048,Confirmation of receipt,2012-01-05T14:00:46.902+01:00,Resource05,complete
case-11048,T02 Check confirmation of receipt,2012-01-05T14:01:29.103+01:00,Resource05,complete
case-11048,T04 Determine confirmation of receipt,2012-01-05T14:05:58.518+01:00,Resource05,complete
case-11048,T05 Print and send confirmation of receipt,2012-01-05T14:06:28.934+01:00,Resource05,complete
case-11048,T06 Determine necessity of stop advice,2012-01-05T14:07:46.415+01:00,Resource05,complete
case-11048,T10 Determine necessity to stop indication,2012-01-05T14:09:51.300+01:00,Resource05,complete
case-11050,Confirmation of receipt,2012-01-17T07:29:45.807+01:00,Resource05,complete
case-11050,T02 Check confirmation of receipt,2012-01-17T07:30:21.486+01:00,Resource05,complete
case-11050,T04 Determine confirmation of receipt,2012-01-17T07:31:04.679+01:00,Resource05,complete
case-11050,T05 Print and send confirmation of receipt,2012-01-17T07:31:40.568+01:00,Resource05,complete
case-11050,T06 Determine necessity of stop advice,2012-01-17T07:32:09.582+01:00,Resource05,complete
case-11050,T10 Determine necessity to stop indication,2012-01-17T07:32:43.377+01:00,Resource05,complete
case-11053,Confirmation of receipt,2012-01-17T08:38:18.138+01:00,Resource05,complete
case-11053,T02 Check confirmation of receipt,2012-01-17T08:38:52.371+01:00,Resource05,complete
case-11053,T06 Determine necessity of stop advice,2012-01-17T08:39:32.646+01:00,Resource05,complete
case-11053,T04 Determine confirmation of receipt,2012-01-17T08:40:36.442+01:00,Resource05,complete
case-11053,T05 Print and send confirmation of receipt,2012-01-17T08:42:11.053+01:00,Resource05,complete
case-11053,T10 Determine necessity to stop indication,2012-01-17T08:44:59.677+01:00,Resource05,complete
case-11058,Confirmation of receipt,2012-01-17T09:55:10.977+01:00,Resource22,complete
case-11058,T06 Determine necessity of stop advice,2012-01-17T09:57:45.295+01:00,Resource22,complete
case-11058,T02 Check confirmation of receipt,2012-01-17T13:55:22.771+01:00,Resource22,complete
case-11058,T04 Determine confirmation of receipt,2012-01-17T13:57:00.334+01:00,Resource22,complete
case-11058,T05 Print and send confirmation of receipt,2012-01-17T13:57:39.208+01:00,Resource22,complete
case-11058,T10 Determine necessity to stop indication,2012-01-17T13:58:38.544+01:00,Resource22,complete
case-11059,Confirmation of receipt,2012-01-11T12:55:56.776+01:00,Resource04,complete
case-11059,T02 Check confirmation of receipt,2012-01-11T12:56:33.884+01:00,Resource04,complete
case-11059,T04 Determine confirmation of receipt,2012-01-11T12:57:02.860+01:00,Resource04,complete
case-11059,T05 Print and send confirmation of receipt,2012-01-11T12:57:29.891+01:00,Resource04,complete
case-11059,T06 Determine necessity of stop advice,2012-01-17T14:44:06.677+01:00,Resource04,complete
case-11059,T10 Determine necessity to stop indication,2012-01-17T14:44:48.567+01:00,Resource04,complete
case-11063,Confirmation of receipt,2012-01-11T16:17:53.202+01:00,Resource04,complete
case-11063,T02 Check confirmation of receipt,2012-01-11T16:18:28.394+01:00,Resource04,complete
case-11063,T04 Determine confirmation of receipt,2012-01-11T16:19:13.590+01:00,Resource04,complete
case-11063,T05 Print and send confirmation of receipt,2012-01-11T16:19:43.202+01:00,Resource04,complete
case-11063,T06 Determine necessity of stop advice,2012-01-11T16:20:14.985+01:00,Resource04,complete
case-11063,T10 Determine necessity to stop indication,2012-01-11T16:20:54.744+01:00,Resource04,complete
case-11080,Confirmation of receipt,2012-01-23T11:58:31.282+01:00,Resource14,complete
case-11080,T02 Check confirmation of receipt,2012-01-23T11:59:02.529+01:00,Resource14,complete
case-11080,T04 Determine confirmation of receipt,2012-01-23T12:00:48.419+01:00,Resource14,complete
case-11080,T05 Print and send confirmation of receipt,2012-01-23T12:01:17.550+01:00,Resource14,complete
case-11080,T06 Determine necessity of stop advice,2012-01-23T12:02:03.196+01:00,Resource14,complete
case-11080,T10 Determine necessity to stop indication,2012-01-23T12:02:37.738+01:00,Resource14,complete
case-11094,Confirmation of receipt,2012-01-15T13:22:12.557+01:00,Resource13,complete
case-11094,T02 Check confirmation of receipt,2012-01-15T13:23:36.084+01:00,Resource13,complete
case-11094,T04 Determine confirmation of receipt,2012-01-15T13:24:50.228+01:00,Resource13,complete
case-11094,T05 Print and send confirmation of receipt,2012-01-15T13:25:55.526+01:00,Resource13,complete
case-11094,T06 Determine necessity of stop advice,2012-01-15T13:26:35.968+01:00,Resource13,complete
case-11094,T10 Determine necessity to stop indication,2012-01-15T13:27:11.044+01:00,Resource13,complete
case-11096,Confirmation of receipt,2012-01-13T15:43:24.396+01:00,Resource06,complete
case-11096,T02 Check confirmation of receipt,2012-01-13T15:44:18.052+01:00,Resource06,complete
case-11096,T04 Determine confirmation of receipt,2012-01-13T15:45:05.357+01:00,Resource06,complete
case-11096,T05 Print and send confirmation of receipt,2012-01-13T15:45:37.394+01:00,Resource06,complete
case-11096,T06 Determine necessity of stop advice,2012-01-13T15:46:12.274+01:00,Resource06,complete
case-11096,T10 Determine necessity to stop indication,2012-01-13T15:46:46.222+01:00,Resource06,complete
case-11115,Confirmation of receipt,2012-01-18T15:46:13.649+01:00,Resource13,complete
case-11115,T06 Determine necessity of stop advice,2012-01-18T15:46:47.535+01:00,Resource13,complete
case-11115,T02 Check confirmation of receipt,2012-01-18T15:47:30.077+01:00,Resource13,complete
case-11115,T04 Determine confirmation of receipt,2012-01-18T15:48:12.759+01:00,Resource13,complete
case-11115,T10 Determine necessity to stop indication,2012-01-18T15:48:49.021+01:00,Resource13,complete
case-11115,T05 Print and send confirmation of receipt,2012-01-18T15:49:34.655+01:00,Resource13,complete
case-11129,Confirmation of receipt,2012-01-06T14:20:51.185+01:00,Resource20,complete
case-11129,T02 Check confirmation of receipt,2012-01-06T14:23:09.346+01:00,Resource20,complete
case-11129,T04 Determine confirmation of receipt,2012-01-06T14:25:09.701+01:00,Resource20,complete
case-11129,T05 Print and send confirmation of receipt,2012-01-06T14:25:43.079+01:00,Resource20,complete
case-11129,T06 Determine necessity of stop advice,2012-01-06T14:52:05.571+01:00,Resource20,complete
case-11129,T10 Determine necessity to stop indication,2012-01-06T14:53:11.253+01:00,Resource20,complete
case-11154,Confirmation of receipt,2012-01-16T12:31:11.027+01:00,Resource06,complete
case-11154,T02 Check confirmation of receipt,2012-01-16T12:32:13.632+01:00,Resource06,complete
case-11154,T04 Determine confirmation of receipt,2012-01-16T12:33:01.053+01:00,Resource06,complete
case-11154,T05 Print and send confirmation of receipt,2012-01-16T12:33:43.742+01:00,Resource06,complete
case-11154,T06 Determine necessity of stop advice,2012-01-16T12:34:23.168+01:00,Resource06,complete
case-11154,T10 Determine necessity to stop indication,2012-01-16T12:35:08.739+01:00,Resource06,complete
case-11214,Confirmation of receipt,2012-01-10T14:41:29.553+01:00,Resource07,complete
case-11214,T02 Check confirmation of receipt,2012-01-10T14:42:09.187+01:00,Resource07,complete
case-11214,T04 Determine confirmation of receipt,2012-01-10T14:42:36.740+01:00,Resource07,complete
case-11214,T05 Print and send confirmation of receipt,2012-01-10T14:43:18.047+01:00,Resource07,complete
case-11214,T06 Determine necessity of stop advice,2012-01-10T14:48:12.062+01:00,Resource07,complete
case-11214,T10 Determine necessity to stop indication,2012-01-10T14:48:58.604+01:00,Resource07,complete
case-11268,Confirmation of receipt,2012-01-12T14:25:56.505+01:00,Resource12,complete
case-11268,T02 Check confirmation of receipt,2012-01-12T14:30:49.989+01:00,Resource12,complete
case-11268,T04 Determine confirmation of receipt,2012-01-12T14:31:29.075+01:00,Resource12,complete
case-11268,T06 Determine necessity of stop advice,2012-01-12T14:34:39.302+01:00,Resource12,complete
case-11268,T10 Determine necessity to stop indication,2012-01-12T14:35:16.754+01:00,Resource12,complete
case-11268,T05 Print and send confirmation of receipt,2012-01-20T13:49:57.510+01:00,admin1,complete
case-11275,Confirmation of receipt,2012-01-12T14:36:54.782+01:00,Resource22,complete
case-11275,T02 Check confirmation of receipt,2012-01-12T14:37:39.465+01:00,Resource22,complete
case-11275,T04 Determine confirmation of receipt,2012-01-12T14:38:52.849+01:00,Resource22,complete
case-11275,T05 Print and send confirmation of receipt,2012-01-12T14:40:39.515+01:00,Resource22,complete
case-11275,T06 Determine necessity of stop advice,2012-01-12T14:41:22.579+01:00,Resource22,complete
case-11275,T10 Determine necessity to stop indication,2012-01-12T14:42:05.233+01:00,Resource22,complete
case-11375,Confirmation of receipt,2012-01-11T12:11:08.204+01:00,Resource12,complete
case-11375,T02 Check confirmation of receipt,2012-01-11T12:12:22.011+01:00,Resource12,complete
case-11375,T04 Determine confirmation of receipt,2012-01-11T12:13:05.661+01:00,Resource12,complete
case-11375,T06 Determine necessity of stop advice,2012-01-11T12:14:22.771+01:00,Resource12,complete
case-11375,T10 Determine necessity to stop indication,2012-01-11T12:16:09.310+01:00,Resource12,complete
case-11375,T16 Report reasons to hold request,2012-01-13T07:40:31.256+01:00,Resource12,complete
case-11375,T17 Check report Y to stop indication,2012-01-13T07:41:08.656+01:00,Resource12,complete
case-11375,T19 Determine report Y to stop indication,2012-01-13T07:41:41.200+01:00,Resource12,complete
case-11375,T20 Print report Y to stop indication,2012-01-13T07:42:16.811+01:00,Resource12,complete
case-11375,T05 Print and send confirmation of receipt,2012-01-13T08:08:42.768+01:00,Resource12,complete
case-11376,Confirmation of receipt,2012-01-17T07:49:54.680+01:00,Resource02,complete
case-11376,T02 Check confirmation of receipt,2012-01-17T12:00:33.584+01:00,Resource02,complete
case-11376,T04 Determine confirmation of receipt,2012-01-17T12:01:16.626+01:00,Resource02,complete
case-11376,T05 Print and send confirmation of receipt,2012-01-17T12:02:13.821+01:00,Resource02,complete
case-11376,T06 Determine necessity of stop advice,2012-01-17T12:03:44.842+01:00,Resource02,complete
case-11376,T10 Determine necessity to stop indication,2012-01-17T12:04:35.396+01:00,Resource02,complete
case-11378,Confirmation of receipt,2012-01-17T09:02:43.992+01:00,Resource07,complete
case-11378,T02 Check confirmation of receipt,2012-01-17T09:03:25.633+01:00,Resource07,complete
case-11378,T04 Determine confirmation of receipt,2012-01-17T09:04:01.485+01:00,Resource07,complete
case-11378,T05 Print and send confirmation of receipt,2012-01-17T09:04:28.414+01:00,Resource07,complete
case-11378,T06 Determine necessity of stop advice,2012-01-17T09:05:19.033+01:00,Resource07,complete
case-11378,T10 Determine necessity to stop indication,2012-01-17T09:05:57.074+01:00,Resource07,complete
case-11380,Confirmation of receipt,2012-01-13T16:29:03.742+01:00,Resource06,complete
case-11380,T02 Check confirmation of receipt,2012-01-13T16:30:16.897+01:00,Resource06,complete
case-11380,T04 Determine confirmation of receipt,2012-01-13T16:30:51.650+01:00,Resource06,complete
case-11380,T05 Print and send confirmation of receipt,2012-01-13T16:31:20.117+01:00,Resource06,complete
case-11380,T06 Determine necessity of stop advice,2012-01-13T16:32:45.283+01:00,Resource06,complete
case-11380,T10 Determine necessity to stop indication,2012-01-13T16:33:17.201+01:00,Resource06,complete
case-11399,Confirmation of receipt,2012-01-12T11:11:27.976+01:00,Resource27,complete
case-11399,T06 Determine necessity of stop advice,2012-01-12T11:18:08.932+01:00,Resource11,complete
case-11399,T02 Check confirmation of receipt,2012-01-12T11:18:48.350+01:00,Resource11,complete
case-11399,T04 Determine confirmation of receipt,2012-01-12T11:19:40.782+01:00,Resource11,complete
case-11399,T05 Print and send confirmation of receipt,2012-01-12T11:20:20.992+01:00,Resource11,complete
case-11399,T10 Determine necessity to stop indication,2012-01-12T11:21:00.074+01:00,Resource11,complete
case-11399,T16 Report reasons to hold request,2012-01-12T11:25:33.823+01:00,Resource11,complete
case-11399,T17 Check report Y to stop indication,2012-01-12T11:26:15.750+01:00,Resource11,complete
case-11399,T19 Determine report Y to stop indication,2012-01-12T11:26:54.747+01:00,Resource11,complete
case-11399,T20 Print report Y to stop indication,2012-01-12T11:27:40.453+01:00,Resource11,complete
case-11427,Confirmation of receipt,2012-01-23T14:21:35.335+01:00,Resource05,complete
case-11427,T02 Check confirmation of receipt,2012-01-23T14:22:11.094+01:00,Resource05,complete
case-11427,T04 Determine confirmation of receipt,2012-01-23T14:22:47.598+01:00,Resource05,complete
case-11427,T05 Print and send confirmation of receipt,2012-01-23T14:36:04.241+01:00,Resource05,complete
case-11427,T06 Determine necessity of stop advice,2012-01-23T14:38:16.158+01:00,Resource05,complete
case-11427,T10 Determine necessity to stop indication,2012-01-23T14:39:21.894+01:00,Resource05,complete
case-11437,Confirmation of receipt,2012-01-18T09:39:31.608+01:00,Resource05,complete
case-11437,T02 Check confirmation of receipt,2012-01-18T09:40:02.238+01:00,Resource05,complete
case-11437,T04 Determine confirmation of receipt,2012-01-18T09:40:33.063+01:00,Resource05,complete
case-11437,T05 Print and send confirmation of receipt,2012-01-18T09:40:58.960+01:00,Resource05,complete
case-11437,T06 Determine necessity of stop advice,2012-01-18T09:41:36.146+01:00,Resource05,complete
case-11437,T10 Determine necessity to stop indication,2012-01-18T09:42:22.166+01:00,Resource05,complete
case-11458,Confirmation of receipt,2012-01-23T15:39:28.185+01:00,Resource05,complete
case-11458,T02 Check confirmation of receipt,2012-01-23T15:40:01.303+01:00,Resource05,complete
case-11458,T04 Determine confirmation of receipt,2012-01-23T15:40:42.753+01:00,Resource05,complete
case-11458,T05 Print and send confirmation of receipt,2012-01-23T15:41:12.424+01:00,Resource05,complete
case-11458,T06 Determine necessity of stop advice,2012-01-23T15:42:10.417+01:00,Resource05,complete
case-11458,T10 Determine necessity to stop indication,2012-01-23T15:42:54.644+01:00,Resource05,complete
case-11460,Confirmation of receipt,2012-01-19T16:12:19.703+01:00,Resource06,complete
case-11460,T02 Check confirmation of receipt,2012-01-19T16:14:07.239+01:00,Resource06,complete
case-11460,T04 Determine confirmation of receipt,2012-01-19T16:14:39.497+01:00,Resource06,complete
case-11460,T06 Determine necessity of stop advice,2012-01-19T16:15:25.469+01:00,Resource06,complete
case-11460,T10 Determine necessity to stop indication,2012-01-19T16:15:58.589+01:00,Resource06,complete
case-11460,T05 Print and send confirmation of receipt,2012-01-20T13:53:13.367+01:00,admin1,complete
case-11470,Confirmation of receipt,2012-01-18T09:10:47.037+01:00,Resource18,complete
case-11470,T02 Check confirmation of receipt,2012-01-18T09:13:20.508+01:00,Resource18,complete
case-11470,T04 Determine confirmation of receipt,2012-01-18T09:15:25.069+01:00,Resource18,complete
case-11470,T05 Print and send confirmation of receipt,2012-01-18T09:17:33.202+01:00,Resource18,complete
case-11470,T06 Determine necessity of stop advice,2012-01-18T09:24:07.559+01:00,Resource18,complete
case-11470,T10 Determine necessity to stop indication,2012-01-18T09:38:45.355+01:00,Resource18,complete
case-11473,Confirmation of receipt,2012-01-18T10:29:52.496+01:00,Resource18,complete
case-11473,T02 Check confirmation of receipt,2012-01-18T11:51:06.633+01:00,Resource18,complete
case-11473,T04 Determine confirmation of receipt,2012-01-18T11:51:41.408+01:00,Resource18,complete
case-11473,T05 Print and send confirmation of receipt,2012-01-18T11:52:44.235+01:00,Resource18,complete
case-11481,Confirmation of receipt,2012-01-23T10:41:13.388+01:00,Resource23,complete
case-11481,T02 Check confirmation of receipt,2012-01-23T10:45:16.188+01:00,Resource23,complete
case-11481,T04 Determine confirmation of receipt,2012-01-23T10:45:51.220+01:00,Resource23,complete
case-11481,T05 Print and send confirmation of receipt,2012-01-23T10:46:17.711+01:00,Resource23,complete
case-11517,Confirmation of receipt,2012-01-17T16:54:45.106+01:00,Resource18,complete
case-11517,T02 Check confirmation of receipt,2012-01-17T16:59:56.347+01:00,Resource18,complete
case-11517,T04 Determine confirmation of receipt,2012-01-17T17:01:50.545+01:00,Resource18,complete
case-11517,T05 Print and send confirmation of receipt,2012-01-17T17:02:29.572+01:00,Resource18,complete
case-3756,Confirmation of receipt,2010-10-05T08:32:48.565+02:00,Resource02,complete
case-3756,T06 Determine necessity of stop advice,2010-10-05T08:42:49.801+02:00,Resource02,complete
case-3756,T02 Check confirmation of receipt,2010-10-05T09:31:29.133+02:00,Resource24,complete
case-3756,T07-1 Draft intern advice aspect 1,2010-10-05T09:32:37.563+02:00,Resource24,complete
case-3756,T06 Determine necessity of stop advice,2010-10-05T09:39:14.231+02:00,Resource02,complete
case-3756,T10 Determine necessity to stop indication,2010-10-05T09:40:16.663+02:00,Resource02,complete
case-3756,T04 Determine confirmation of receipt,2010-10-05T10:44:20.945+02:00,Resource19,complete
case-3756,T05 Print and send confirmation of receipt,2010-10-05T15:16:10.469+02:00,Resource21,complete
case-3766,Confirmation of receipt,2010-10-05T13:01:58.437+02:00,Resource08,complete
case-3766,T06 Determine necessity of stop advice,2010-10-05T13:07:35.391+02:00,Resource08,complete
case-3766,T10 Determine necessity to stop indication,2010-10-05T13:08:22.858+02:00,Resource08,complete
case-3766,T02 Check confirmation of receipt,2010-10-05T15:03:36.552+02:00,Resource24,complete
case-3766,T03 Adjust confirmation of receipt,2010-10-05T15:22:03.157+02:00,Resource08,complete
case-3766,T02 Check confirmation of receipt,2010-10-05T15:26:38.519+02:00,Resource24,complete
case-3766,T04 Determine confirmation of receipt,2010-10-06T09:12:49.541+02:00,Resource19,complete
case-3766,T05 Print and send confirmation of receipt,2010-10-07T15:16:55.755+02:00,Resource08,complete
case-3818,Confirmation of receipt,2010-10-18T09:24:27.073+02:00,Resource12,complete
case-3818,T06 Determine necessity of stop advice,2010-10-18T10:45:17.970+02:00,Resource12,complete
case-3818,T02 Check confirmation of receipt,2010-10-18T11:25:15.229+02:00,Resource26,complete
case-3818,T03 Adjust confirmation of receipt,2010-10-18T12:27:27.873+02:00,Resource12,complete
case-3818,T02 Check confirmation of receipt,2010-10-20T12:18:19.102+02:00,Resource24,complete
case-3818,T07-5 Draft intern advice aspect 5,2010-10-21T08:14:04.349+02:00,Resource12,complete
case-3818,T06 Determine necessity of stop advice,2010-10-21T08:36:37.616+02:00,Resource12,complete
case-3818,T10 Determine necessity to stop indication,2010-10-21T08:37:49.327+02:00,Resource12,complete
case-3818,T03 Adjust confirmation of receipt,2010-10-21T09:23:05.590+02:00,Resource12,complete
case-3818,T02 Check confirmation of receipt,2010-10-21T11:40:14.028+02:00,Resource24,complete
case-3818,T03 Adjust confirmation of receipt,2010-10-21T11:47:50.697+02:00,Resource12,complete
case-3818,T02 Check confirmation of receipt,2010-10-21T11:50:06.814+02:00,Resource24,complete
case-3818,T04 Determine confirmation of receipt,2010-10-22T13:21:52.847+02:00,Resource10,complete
case-3818,T05 Print and send confirmation of receipt,2010-10-25T11:52:01.185+02:00,Resource20,complete
case-3877,Confirmation of receipt,2010-11-01T10:37:56.964+01:00,Resource12,complete
case-3877,T06 Determine necessity of stop advice,2010-11-02T10:38:19.621+01:00,Resource12,complete
case-3877,T02 Check confirmation of receipt,2010-11-02T10:41:42.166+01:00,Resource12,complete
case-3877,T04 Determine confirmation of receipt,2010-11-02T10:42:47.991+01:00,Resource12,complete
case-3877,T05 Print and send confirmation of receipt,2010-11-03T08:46:54.881+01:00,Resource20,complete
case-3877,T08 Draft and send request for advice,2010-11-03T10:06:27.156+01:00,Resource12,complete
case-3877,T07-5 Draft intern advice aspect 5,2010-11-03T10:06:46.745+01:00,Resource12,complete
case-3877,T09-4 Process or receive external advice from party 4,2010-11-03T10:07:03.160+01:00,Resource12,complete
case-3877,T06 Determine necessity of stop advice,2010-11-03T10:07:47.559+01:00,Resource12,complete
case-3877,T10 Determine necessity to stop indication,2010-11-03T10:08:13.786+01:00,Resource12,complete
case-3879,Confirmation of receipt,2010-10-27T09:27:51.856+02:00,Resource11,complete
case-3879,T02 Check confirmation of receipt,2010-11-04T11:23:25.112+01:00,Resource19,complete
case-3879,T06 Determine necessity of stop advice,2010-11-04T15:03:15.752+01:00,Resource11,complete
case-3879,T10 Determine necessity to stop indication,2010-11-04T15:03:49.437+01:00,Resource11,complete
case-3879,T04 Determine confirmation of receipt,2010-11-26T09:30:16.271+01:00,Resource19,complete
case-3879,T05 Print and send confirmation of receipt,2010-12-02T07:40:21.413+01:00,Resource11,complete
case-3926,Confirmation of receipt,2010-11-04T11:33:28.141+01:00,Resource02,complete
case-3926,T02 Check confirmation of receipt,2010-11-04T14:01:34.394+01:00,Resource24,complete
case-3926,T06 Determine necessity of stop advice,2010-11-04T14:59:41.086+01:00,Resource02,complete
case-3926,T10 Determine necessity to stop indication,2010-11-04T15:01:20.367+01:00,Resource02,complete
case-3926,T03 Adjust confirmation of receipt,2010-11-04T15:14:32.442+01:00,Resource02,complete
case-3926,T02 Check confirmation of receipt,2010-11-04T15:51:18.204+01:00,Resource24,complete
case-3926,T03 Adjust confirmation of receipt,2010-11-05T08:25:01.081+01:00,Resource02,complete
case-3926,T02 Check confirmation of receipt,2010-11-05T09:34:08.144+01:00,Resource24,complete
case-3926,T04 Determine confirmation of receipt,2010-11-11T15:04:26.194+01:00,Resource10,complete
case-3926,T05 Print and send confirmation of receipt,2010-11-16T10:09:08.525+01:00,admin1,complete
case-3927,Confirmation of receipt,2010-11-23T11:34:13.017+01:00,Resource15,complete
case-3927,T02 Check confirmation of receipt,2010-11-26T08:57:47.280+01:00,Resource24,complete
case-3927,T04 Determine confirmation of receipt,2010-11-30T10:23:33.230+01:00,Resource15,complete
case-3927,T05 Print and send confirmation of receipt,2010-12-06T15:17:29.108+01:00,admin1,complete
